,city,city_ibge_code,date,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
64640,Palhoça,4211900.0,2020-12-11,175272.0,13312,7595.0522599999995,0.007,93,60,1
64694,Santo Amaro da Imperatriz,4215703.0,2020-12-11,23579.0,1652,7006.2343599999995,0.0157,26,60,0
64710,São José,4216602.0,2020-12-11,250181.0,19821,7922.663990000001,0.008,159,164,4
64722,São Pedro de Alcântara,4217253.0,2020-12-11,5935.0,492,8289.80623,0.0061,3,2,0
64755,Águas Mornas,4200606.0,2020-12-11,6559.0,406,6189.967979999999,0.0049,2,2,0
64768,Antônio Carlos,4201208.0,2020-12-12,8613.0,712,8266.573779999999,0.0183,13,4,0
64791,Biguaçu,4202305.0,2020-12-12,69486.0,5398,7768.47135,0.0089,48,43,0
64843,Florianópolis,4205407.0,2020-12-12,508826.0,36075,7089.84997,0.0075,272,336,5
64852,Governador Celso Ramos,4206009.0,2020-12-12,14606.0,1221,8359.57826,0.0066,8,18,0
64937,Palhoça,4211900.0,2020-12-12,175272.0,13434,7664.658359999999,0.0069,93,122,0
64991,Santo Amaro da Imperatriz,4215703.0,2020-12-12,23579.0,1667,7069.85029,0.0156,26,15,0
65007,São José,4216602.0,2020-12-12,250181.0,19967,7981.021740000001,0.0081,161,146,2
65019,São Pedro de Alcântara,4217253.0,2020-12-12,5935.0,497,8374.05223,0.006,3,5,0
65052,Águas Mornas,4200606.0,2020-12-12,6559.0,415,6327.184020000001,0.0048,2,9,0
65065,Antônio Carlos,4201208.0,2020-12-13,8613.0,715,8301.40485,0.0182,13,3,0
65088,Biguaçu,4202305.0,2020-12-13,69486.0,5409,7784.30187,0.0091,49,11,1
65140,Florianópolis,4205407.0,2020-12-13,508826.0,36287,7131.514509999999,0.0075,272,212,0
65149,Governador Celso Ramos,4206009.0,2020-12-13,14606.0,1223,8373.27126,0.0065,8,2,0
65234,Palhoça,4211900.0,2020-12-13,175272.0,13461,7680.06299,0.0069,93,27,0
65288,Santo Amaro da Imperatriz,4215703.0,2020-12-13,23579.0,1674,7099.53772,0.0155,26,7,0
65304,São José,4216602.0,2020-12-13,250181.0,20024,8003.80525,0.0081,162,57,1
65316,São Pedro de Alcântara,4217253.0,2020-12-13,5935.0,498,8390.90143,0.006,3,1,0
65349,Águas Mornas,4200606.0,2020-12-13,6559.0,417,6357.67648,0.0048,2,2,0
65362,Antônio Carlos,4201208.0,2020-12-14,8613.0,730,8475.5602,0.0178,13,15,0
65385,Biguaçu,4202305.0,2020-12-14,69486.0,5490,7900.87212,0.0089,49,81,0
65437,Florianópolis,4205407.0,2020-12-14,508826.0,36559,7184.9708900000005,0.0075,275,272,3
65446,Governador Celso Ramos,4206009.0,2020-12-14,14606.0,1234,8448.58277,0.0065,8,11,0
65531,Palhoça,4211900.0,2020-12-14,175272.0,13591,7754.2334200000005,0.007,95,130,2
65585,Santo Amaro da Imperatriz,4215703.0,2020-12-14,23579.0,1676,7108.01985,0.0155,26,2,0
65601,São José,4216602.0,2020-12-14,250181.0,20156,8056.56705,0.008,162,132,0
65613,São Pedro de Alcântara,4217253.0,2020-12-14,5935.0,504,8491.99663,0.006,3,6,0
65646,Águas Mornas,4200606.0,2020-12-14,6559.0,422,6433.90761,0.0047,2,5,0
65659,Antônio Carlos,4201208.0,2020-12-15,8613.0,731,8487.170559999999,0.0178,13,1,0
65682,Biguaçu,4202305.0,2020-12-15,69486.0,5510,7929.654890000001,0.0089,49,20,0
65734,Florianópolis,4205407.0,2020-12-15,508826.0,36738,7220.149909999999,0.0077,284,179,9
65743,Governador Celso Ramos,4206009.0,2020-12-15,14606.0,1244,8517.04779,0.0064,8,10,0
65828,Palhoça,4211900.0,2020-12-15,175272.0,13674,7801.588390000001,0.0071,97,83,2
65882,Santo Amaro da Imperatriz,4215703.0,2020-12-15,23579.0,1696,7192.841090000001,0.0153,26,20,0
65898,São José,4216602.0,2020-12-15,250181.0,20325,8124.1181400000005,0.0082,166,169,4
65910,São Pedro de Alcântara,4217253.0,2020-12-15,5935.0,511,8609.94103,0.0059,3,7,0
65943,Águas Mornas,4200606.0,2020-12-15,6559.0,427,6510.138739999999,0.0047,2,5,0
65956,Antônio Carlos,4201208.0,2020-12-16,8613.0,735,8533.61198,0.0177,13,4,0
65979,Biguaçu,4202305.0,2020-12-16,69486.0,5586,8039.02944,0.0088,49,76,0
66031,Florianópolis,4205407.0,2020-12-16,508826.0,37090,7289.32877,0.0077,284,352,0
66040,Governador Celso Ramos,4206009.0,2020-12-16,14606.0,1246,8530.74079,0.0064,8,2,0
66125,Palhoça,4211900.0,2020-12-16,175272.0,13828,7889.45182,0.0071,98,154,1
66179,Santo Amaro da Imperatriz,4215703.0,2020-12-16,23579.0,1743,7392.171,0.0149,26,47,0
66195,São José,4216602.0,2020-12-16,250181.0,20538,8209.2565,0.0081,166,213,0
66207,São Pedro de Alcântara,4217253.0,2020-12-16,5935.0,514,8660.48863,0.0058,3,3,0
66240,Águas Mornas,4200606.0,2020-12-16,6559.0,429,6540.63119,0.0047,2,2,0
66253,Antônio Carlos,4201208.0,2020-12-17,8613.0,737,8556.832690000001,0.0176,13,2,0
66276,Biguaçu,4202305.0,2020-12-17,69486.0,5627,8098.034140000001,0.0087,49,41,0
66328,Florianópolis,4205407.0,2020-12-17,508826.0,37298,7330.207179999999,0.0077,289,208,5
66337,Governador Celso Ramos,4206009.0,2020-12-17,14606.0,1249,8551.2803,0.0064,8,3,0
66422,Palhoça,4211900.0,2020-12-17,175272.0,13938,7952.2114200000005,0.007,98,110,0
66476,Santo Amaro da Imperatriz,4215703.0,2020-12-17,23579.0,1796,7616.947279999999,0.0145,26,53,0
66492,São José,4216602.0,2020-12-17,250181.0,20731,8286.40065,0.0082,171,193,5
66504,São Pedro de Alcântara,4217253.0,2020-12-17,5935.0,515,8677.33783,0.0058,3,1,0
66537,Águas Mornas,4200606.0,2020-12-17,6559.0,432,6586.36987,0.0046,2,3,0
66550,Antônio Carlos,4201208.0,2020-12-18,8613.0,738,8568.44305,0.0176,13,1,0
66573,Biguaçu,4202305.0,2020-12-18,69486.0,5663,8149.843129999999,0.0087,49,36,0
66625,Florianópolis,4205407.0,2020-12-18,508826.0,37735,7416.091159999999,0.0077,290,437,1
66634,Governador Celso Ramos,4206009.0,2020-12-18,14606.0,1252,8571.8198,0.0064,8,3,0
66719,Palhoça,4211900.0,2020-12-18,175272.0,14178,8089.14145,0.0071,100,240,2
66773,Santo Amaro da Imperatriz,4215703.0,2020-12-18,23579.0,1810,7676.32215,0.0144,26,14,0
66789,São José,4216602.0,2020-12-18,250181.0,20929,8365.54335,0.0082,172,198,1
66801,São Pedro de Alcântara,4217253.0,2020-12-18,5935.0,515,8677.33783,0.0058,3,0,0
66834,Águas Mornas,4200606.0,2020-12-18,6559.0,435,6632.10855,0.0046,2,3,0
66847,Antônio Carlos,4201208.0,2020-12-19,8613.0,740,8591.66376,0.0176,13,2,0
66870,Biguaçu,4202305.0,2020-12-19,69486.0,5686,8182.94333,0.009,51,23,2
66922,Florianópolis,4205407.0,2020-12-19,508826.0,38281,7523.397,0.0076,291,546,1
66931,Governador Celso Ramos,4206009.0,2020-12-19,14606.0,1263,8647.13132,0.0063,8,11,0
67016,Palhoça,4211900.0,2020-12-19,175272.0,14216,8110.822040000001,0.007,100,38,0
67070,Santo Amaro da Imperatriz,4215703.0,2020-12-19,23579.0,1820,7718.7327700000005,0.0143,26,10,0
67086,São José,4216602.0,2020-12-19,250181.0,20976,8384.32975,0.0082,172,47,0
67098,São Pedro de Alcântara,4217253.0,2020-12-19,5935.0,516,8694.18703,0.0058,3,1,0
67131,Águas Mornas,4200606.0,2020-12-19,6559.0,435,6632.10855,0.0046,2,0,0
67144,Antônio Carlos,4201208.0,2020-12-20,8613.0,740,8591.66376,0.0176,13,0,0
67167,Biguaçu,4202305.0,2020-12-20,69486.0,5707,8213.16524,0.0089,51,21,0
67219,Florianópolis,4205407.0,2020-12-20,508826.0,39861,7833.91572,0.0073,292,1580,1
67228,Governador Celso Ramos,4206009.0,2020-12-20,14606.0,1270,8695.05683,0.0063,8,7,0
67313,Palhoça,4211900.0,2020-12-20,175272.0,14333,8177.57543,0.007,100,117,0
67367,Santo Amaro da Imperatriz,4215703.0,2020-12-20,23579.0,1824,7735.6970200000005,0.0143,26,4,0
67383,São José,4216602.0,2020-12-20,250181.0,21309,8517.43338,0.0082,174,333,2
67395,São Pedro de Alcântara,4217253.0,2020-12-20,5935.0,516,8694.18703,0.0058,3,0,0
67428,Águas Mornas,4200606.0,2020-12-20,6559.0,436,6647.35478,0.0046,2,1,0
67441,Antônio Carlos,4201208.0,2020-12-21,8613.0,739,8580.053409999999,0.0176,13,-1,0
67464,Biguaçu,4202305.0,2020-12-21,69486.0,5732,8249.14371,0.0091,52,25,1
67516,Florianópolis,4205407.0,2020-12-21,508826.0,40065,7874.00801,0.0073,294,204,2
67525,Governador Celso Ramos,4206009.0,2020-12-21,14606.0,1273,8715.59633,0.0063,8,3,0
67610,Palhoça,4211900.0,2020-12-21,175272.0,14385,8207.2436,0.007,101,52,1
67664,Santo Amaro da Imperatriz,4215703.0,2020-12-21,23579.0,1840,7803.55401,0.0141,26,16,0
67680,São José,4216602.0,2020-12-21,250181.0,21310,8517.83309,0.0083,176,1,2
67692,São Pedro de Alcântara,4217253.0,2020-12-21,5935.0,522,8795.282220000001,0.0057,3,6,0
67725,Águas Mornas,4200606.0,2020-12-21,6559.0,438,6677.847229999999,0.0046,2,2,0
67738,Antônio Carlos,4201208.0,2020-12-22,8613.0,740,8591.66376,0.0176,13,1,0
67761,Biguaçu,4202305.0,2020-12-22,69486.0,5782,8321.10065,0.0092,53,50,1
67813,Florianópolis,4205407.0,2020-12-22,508826.0,40365,7932.967259999999,0.0074,300,300,6
67822,Governador Celso Ramos,4206009.0,2020-12-22,14606.0,1278,8749.82884,0.0063,8,5,0
67907,Palhoça,4211900.0,2020-12-22,175272.0,14459,8249.46369,0.0071,102,74,1
67961,Santo Amaro da Imperatriz,4215703.0,2020-12-22,23579.0,1871,7935.02693,0.0139,26,31,0
67977,São José,4216602.0,2020-12-22,250181.0,21347,8532.622379999999,0.0083,177,37,1
67989,São Pedro de Alcântara,4217253.0,2020-12-22,5935.0,522,8795.282220000001,0.0057,3,0,0
68022,Águas Mornas,4200606.0,2020-12-22,6559.0,438,6677.847229999999,0.0046,2,0,0
68035,Antônio Carlos,4201208.0,2020-12-23,8613.0,744,8638.10519,0.0188,14,4,1
68058,Biguaçu,4202305.0,2020-12-23,69486.0,5847,8414.64468,0.0092,54,65,1
68110,Florianópolis,4205407.0,2020-12-23,508826.0,40677,7994.284879999999,0.0074,300,312,0
68119,Governador Celso Ramos,4206009.0,2020-12-23,14606.0,1283,8784.06134,0.0062,8,5,0
68204,Palhoça,4211900.0,2020-12-23,175272.0,14599,8329.33954,0.0071,103,140,1
68258,Santo Amaro da Imperatriz,4215703.0,2020-12-23,23579.0,1873,7943.50905,0.0139,26,2,0
68274,São José,4216602.0,2020-12-23,250181.0,21360,8537.81862,0.0083,178,13,1
68286,São Pedro de Alcântara,4217253.0,2020-12-23,5935.0,522,8795.282220000001,0.0057,3,0,0
68319,Águas Mornas,4200606.0,2020-12-23,6559.0,437,6662.60101,0.0046,2,-1,0
68332,Antônio Carlos,4201208.0,2020-12-24,8613.0,744,8638.10519,0.0188,14,0,0
68355,Biguaçu,4202305.0,2020-12-24,69486.0,5857,8429.036059999999,0.0092,54,10,0
68407,Florianópolis,4205407.0,2020-12-24,508826.0,40709,8000.57387,0.0075,304,32,4
68416,Governador Celso Ramos,4206009.0,2020-12-24,14606.0,1287,8811.44735,0.0062,8,4,0
68501,Palhoça,4211900.0,2020-12-24,175272.0,14633,8348.737959999999,0.007,103,34,0
68555,Santo Amaro da Imperatriz,4215703.0,2020-12-24,23579.0,1876,7956.23224,0.0139,26,3,0
68571,São José,4216602.0,2020-12-24,250181.0,21384,8547.41167,0.0085,181,24,3
68583,São Pedro de Alcântara,4217253.0,2020-12-24,5935.0,522,8795.282220000001,0.0057,3,0,0
68616,Águas Mornas,4200606.0,2020-12-24,6559.0,437,6662.60101,0.0046,2,0,0
68629,Antônio Carlos,4201208.0,2020-12-25,8613.0,745,8649.71555,0.0188,14,1,0
68652,Biguaçu,4202305.0,2020-12-25,69486.0,5881,8463.5754,0.0092,54,24,0
68704,Florianópolis,4205407.0,2020-12-25,508826.0,40948,8047.54474,0.0075,306,239,2
68713,Governador Celso Ramos,4206009.0,2020-12-25,14606.0,1288,8818.29385,0.0062,8,1,0
68798,Palhoça,4211900.0,2020-12-25,175272.0,14694,8383.541009999999,0.0071,104,61,1
68852,Santo Amaro da Imperatriz,4215703.0,2020-12-25,23579.0,1879,7968.95543,0.0138,26,3,0
68868,São José,4216602.0,2020-12-25,250181.0,21436,8568.19663,0.0085,182,52,1
68880,São Pedro de Alcântara,4217253.0,2020-12-25,5935.0,522,8795.282220000001,0.0057,3,0,0
68913,Águas Mornas,4200606.0,2020-12-25,6559.0,437,6662.60101,0.0046,2,0,0
68926,Antônio Carlos,4201208.0,2020-12-26,8613.0,745,8649.71555,0.0188,14,0,0
68949,Biguaçu,4202305.0,2020-12-26,69486.0,5916,8513.945259999999,0.0091,54,35,0
69001,Florianópolis,4205407.0,2020-12-26,508826.0,41307,8118.09931,0.0075,308,359,2
69010,Governador Celso Ramos,4206009.0,2020-12-26,14606.0,1290,8831.98685,0.0062,8,2,0
69095,Palhoça,4211900.0,2020-12-26,175272.0,14755,8418.34406,0.007,104,61,0
69149,Santo Amaro da Imperatriz,4215703.0,2020-12-26,23579.0,1879,7968.95543,0.0138,26,0,0
69165,São José,4216602.0,2020-12-26,250181.0,21504,8595.37695,0.0085,183,68,1
69177,São Pedro de Alcântara,4217253.0,2020-12-26,5935.0,523,8812.13142,0.0057,3,1,0
69210,Águas Mornas,4200606.0,2020-12-26,6559.0,437,6662.60101,0.0046,2,0,0
69223,Antônio Carlos,4201208.0,2020-12-27,8613.0,745,8649.71555,0.0188,14,0,0
69246,Biguaçu,4202305.0,2020-12-27,69486.0,5929,8532.654059999999,0.0091,54,13,0
69298,Florianópolis,4205407.0,2020-12-27,508826.0,41475,8151.11649,0.0075,311,168,3
69307,Governador Celso Ramos,4206009.0,2020-12-27,14606.0,1297,8879.91236,0.0062,8,7,0
69392,Palhoça,4211900.0,2020-12-27,175272.0,14892,8496.50828,0.007,104,137,0
69446,Santo Amaro da Imperatriz,4215703.0,2020-12-27,23579.0,1880,7973.19649,0.0138,26,1,0
69462,São José,4216602.0,2020-12-27,250181.0,21513,8598.97434,0.0086,184,9,1
69474,São Pedro de Alcântara,4217253.0,2020-12-27,5935.0,523,8812.13142,0.0057,3,0,0
69507,Águas Mornas,4200606.0,2020-12-27,6559.0,437,6662.60101,0.0046,2,0,0
69520,Antônio Carlos,4201208.0,2020-12-28,8613.0,752,8730.98804,0.0186,14,7,0
69543,Biguaçu,4202305.0,2020-12-28,69486.0,5948,8559.9977,0.0092,55,19,1
69595,Florianópolis,4205407.0,2020-12-28,508826.0,41583,8172.341820000001,0.0076,315,108,4
69604,Governador Celso Ramos,4206009.0,2020-12-28,14606.0,1304,8927.837870000001,0.0061,8,7,0
69689,Palhoça,4211900.0,2020-12-28,175272.0,14909,8506.20749,0.007,104,17,0
69743,Santo Amaro da Imperatriz,4215703.0,2020-12-28,23579.0,1885,7994.4018,0.0143,27,5,1
69759,São José,4216602.0,2020-12-28,250181.0,21525,8603.77087,0.0088,190,12,6
69771,São Pedro de Alcântara,4217253.0,2020-12-28,5935.0,523,8812.13142,0.0057,3,0,0
69804,Águas Mornas,4200606.0,2020-12-28,6559.0,438,6677.847229999999,0.0046,2,1,0
69817,Antônio Carlos,4201208.0,2020-12-29,8613.0,753,8742.5984,0.0186,14,1,0
69840,Biguaçu,4202305.0,2020-12-29,69486.0,5948,8559.9977,0.0094,56,0,1
69892,Florianópolis,4205407.0,2020-12-29,508826.0,41670,8189.440009999999,0.0078,327,87,12
69901,Governador Celso Ramos,4206009.0,2020-12-29,14606.0,1305,8934.68438,0.0061,8,1,0
69986,Palhoça,4211900.0,2020-12-29,175272.0,14970,8541.010540000001,0.0071,106,61,2
70040,Santo Amaro da Imperatriz,4215703.0,2020-12-29,23579.0,1910,8100.42835,0.0141,27,25,0
70056,São José,4216602.0,2020-12-29,250181.0,21560,8617.76074,0.0089,192,35,2
70068,São Pedro de Alcântara,4217253.0,2020-12-29,5935.0,523,8812.13142,0.0076,4,0,1
70101,Águas Mornas,4200606.0,2020-12-29,6559.0,442,6738.83214,0.0068,3,4,1
70114,Antônio Carlos,4201208.0,2020-12-30,8613.0,753,8742.5984,0.0186,14,0,0
70137,Biguaçu,4202305.0,2020-12-30,69486.0,5951,8564.31511,0.0094,56,3,0
70189,Florianópolis,4205407.0,2020-12-30,508826.0,41774,8209.87921,0.0079,330,104,3
70198,Governador Celso Ramos,4206009.0,2020-12-30,14606.0,1306,8941.53088,0.0061,8,1,0
70283,Palhoça,4211900.0,2020-12-30,175272.0,15025,8572.39034,0.0071,106,55,0
70337,Santo Amaro da Imperatriz,4215703.0,2020-12-30,23579.0,1975,8376.09737,0.0137,27,65,0
70353,São José,4216602.0,2020-12-30,250181.0,21610,8637.74627,0.0089,192,50,0
70365,São Pedro de Alcântara,4217253.0,2020-12-30,5935.0,523,8812.13142,0.0076,4,0,0
70398,Águas Mornas,4200606.0,2020-12-30,6559.0,442,6738.83214,0.0068,3,0,0
70411,Antônio Carlos,4201208.0,2020-12-31,8613.0,753,8742.5984,0.0186,14,0,0
70434,Biguaçu,4202305.0,2020-12-31,69486.0,5980,8606.050140000001,0.0094,56,29,0
70486,Florianópolis,4205407.0,2020-12-31,508826.0,42079,8269.82112,0.0079,332,305,2
70495,Governador Celso Ramos,4206009.0,2020-12-31,14606.0,1311,8975.76338,0.0061,8,5,0
70580,Palhoça,4211900.0,2020-12-31,175272.0,15128,8631.15615,0.007,106,103,0
70634,Santo Amaro da Imperatriz,4215703.0,2020-12-31,23579.0,1978,8388.82056,0.0142,28,3,1
70650,São José,4216602.0,2020-12-31,250181.0,21702,8674.51965,0.0089,194,92,2
70662,São Pedro de Alcântara,4217253.0,2020-12-31,5935.0,524,8828.98062,0.0076,4,1,0
70695,Águas Mornas,4200606.0,2020-12-31,6559.0,444,6769.32459,0.0068,3,2,0
70708,Antônio Carlos,4201208.0,2021-01-01,8613.0,753,8742.5984,0.0186,14,0,0
70731,Biguaçu,4202305.0,2021-01-01,69486.0,6012,8652.102579999999,0.0093,56,32,0
70783,Florianópolis,4205407.0,2021-01-01,508826.0,42343,8321.705259999999,0.0079,333,264,1
70792,Governador Celso Ramos,4206009.0,2021-01-01,14606.0,1313,8989.456390000001,0.0061,8,2,0
70877,Palhoça,4211900.0,2021-01-01,175272.0,15199,8671.66461,0.007,106,71,0
70931,Santo Amaro da Imperatriz,4215703.0,2021-01-01,23579.0,1982,8405.78481,0.0141,28,4,0
70947,São José,4216602.0,2021-01-01,250181.0,21778,8704.89765,0.009,195,76,1
70959,São Pedro de Alcântara,4217253.0,2021-01-01,5935.0,524,8828.98062,0.0076,4,0,0
70992,Águas Mornas,4200606.0,2021-01-01,6559.0,444,6769.32459,0.0068,3,0,0
71005,Antônio Carlos,4201208.0,2021-01-02,8613.0,753,8742.5984,0.0186,14,0,0
71028,Biguaçu,4202305.0,2021-01-02,69486.0,6036,8686.64191,0.0093,56,24,0
71080,Florianópolis,4205407.0,2021-01-02,508826.0,42713,8394.42167,0.0078,334,370,1
71089,Governador Celso Ramos,4206009.0,2021-01-02,14606.0,1314,8996.30289,0.0061,8,1,0
71174,Palhoça,4211900.0,2021-01-02,175272.0,15220,8683.64599,0.007,106,21,0
71228,Santo Amaro da Imperatriz,4215703.0,2021-01-02,23579.0,1983,8410.02587,0.0141,28,1,0
71244,São José,4216602.0,2021-01-02,250181.0,21848,8732.8774,0.0089,195,70,0
71256,São Pedro de Alcântara,4217253.0,2021-01-02,5935.0,525,8845.82982,0.0076,4,1,0
71289,Águas Mornas,4200606.0,2021-01-02,6559.0,444,6769.32459,0.0068,3,0,0
71302,Antônio Carlos,4201208.0,2021-01-03,8613.0,753,8742.5984,0.0186,14,0,0
71325,Biguaçu,4202305.0,2021-01-03,69486.0,6054,8712.546409999999,0.0093,56,18,0
71377,Florianópolis,4205407.0,2021-01-03,508826.0,42814,8414.271279999999,0.0078,334,101,0
71386,Governador Celso Ramos,4206009.0,2021-01-03,14606.0,1314,8996.30289,0.0061,8,0,0
71471,Palhoça,4211900.0,2021-01-03,175272.0,15232,8690.49249,0.007,106,12,0
71525,Santo Amaro da Imperatriz,4215703.0,2021-01-03,23579.0,1983,8410.02587,0.0141,28,0,0
71541,São José,4216602.0,2021-01-03,250181.0,21871,8742.070740000001,0.0089,195,23,0
71553,São Pedro de Alcântara,4217253.0,2021-01-03,5935.0,525,8845.82982,0.0076,4,0,0
71586,Águas Mornas,4200606.0,2021-01-03,6559.0,444,6769.32459,0.0068,3,0,0
71599,Antônio Carlos,4201208.0,2021-01-04,8613.0,755,8765.819109999999,0.0185,14,2,0
71622,Biguaçu,4202305.0,2021-01-04,69486.0,6059,8719.74211,0.0092,56,5,0
71674,Florianópolis,4205407.0,2021-01-04,508826.0,42859,8423.115170000001,0.0079,340,45,6
71683,Governador Celso Ramos,4206009.0,2021-01-04,14606.0,1314,8996.30289,0.0061,8,0,0
71768,Palhoça,4211900.0,2021-01-04,175272.0,15251,8701.33279,0.0071,108,19,2
71822,Santo Amaro da Imperatriz,4215703.0,2021-01-04,23579.0,1989,8435.472240000001,0.0141,28,6,0
71838,São José,4216602.0,2021-01-04,250181.0,21886,8748.0664,0.0092,202,15,7
71850,São Pedro de Alcântara,4217253.0,2021-01-04,5935.0,525,8845.82982,0.0076,4,0,0
71883,Águas Mornas,4200606.0,2021-01-04,6559.0,450,6860.80195,0.0067,3,6,0
71896,Antônio Carlos,4201208.0,2021-01-05,8613.0,762,8847.09161,0.0184,14,7,0
71919,Biguaçu,4202305.0,2021-01-05,69486.0,6067,8731.255220000001,0.0092,56,8,0
71971,Florianópolis,4205407.0,2021-01-05,508826.0,42937,8438.44458,0.008,344,78,4
71980,Governador Celso Ramos,4206009.0,2021-01-05,14606.0,1314,8996.30289,0.0061,8,0,0
72065,Palhoça,4211900.0,2021-01-05,175272.0,15282,8719.01958,0.0071,108,31,0
72119,Santo Amaro da Imperatriz,4215703.0,2021-01-05,23579.0,2007,8511.81136,0.014,28,18,0
72135,São José,4216602.0,2021-01-05,250181.0,21922,8762.455979999999,0.0092,202,36,0
72147,São Pedro de Alcântara,4217253.0,2021-01-05,5935.0,526,8862.67902,0.0076,4,1,0
72180,Águas Mornas,4200606.0,2021-01-05,6559.0,452,6891.2944,0.0066,3,2,0
72193,Antônio Carlos,4201208.0,2021-01-06,8613.0,763,8858.701959999999,0.0183,14,1,0
72216,Biguaçu,4202305.0,2021-01-06,69486.0,6093,8768.67283,0.0098,60,26,4
72268,Florianópolis,4205407.0,2021-01-06,508826.0,43206,8491.31137,0.0081,349,269,5
72277,Governador Celso Ramos,4206009.0,2021-01-06,14606.0,1316,9009.99589,0.0068,9,2,1
72362,Palhoça,4211900.0,2021-01-06,175272.0,15333,8748.117209999999,0.007,108,51,0
72416,Santo Amaro da Imperatriz,4215703.0,2021-01-06,23579.0,2012,8533.01667,0.0139,28,5,0
72432,São José,4216602.0,2021-01-06,250181.0,21968,8780.84267,0.0094,206,46,4
72444,São Pedro de Alcântara,4217253.0,2021-01-06,5935.0,525,8845.82982,0.0076,4,-1,0
72477,Águas Mornas,4200606.0,2021-01-06,6559.0,453,6906.5406299999995,0.0066,3,1,0
72490,Antônio Carlos,4201208.0,2021-01-07,8613.0,761,8835.48125,0.0184,14,-2,0
72513,Biguaçu,4202305.0,2021-01-07,69486.0,6122,8810.40785,0.0098,60,29,0
72565,Florianópolis,4205407.0,2021-01-07,508826.0,43564,8561.669409999999,0.0081,351,358,2
72574,Governador Celso Ramos,4206009.0,2021-01-07,14606.0,1317,9016.84239,0.0068,9,1,0
72659,Palhoça,4211900.0,2021-01-07,175272.0,15444,8811.44735,0.007,108,111,0
72713,Santo Amaro da Imperatriz,4215703.0,2021-01-07,23579.0,2034,8626.320029999999,0.0138,28,22,0
72729,São José,4216602.0,2021-01-07,250181.0,22012,8798.42994,0.0094,207,44,1
72741,São Pedro de Alcântara,4217253.0,2021-01-07,5935.0,525,8845.82982,0.0076,4,0,0
72774,Águas Mornas,4200606.0,2021-01-07,6559.0,459,6998.01799,0.0065,3,6,0
72787,Antônio Carlos,4201208.0,2021-01-08,8613.0,771,8951.58481,0.0182,14,10,0
72810,Biguaçu,4202305.0,2021-01-08,69486.0,6150,8850.70374,0.0098,60,28,0
72862,Florianópolis,4205407.0,2021-01-08,508826.0,43703,8588.9872,0.0081,352,139,1
72871,Governador Celso Ramos,4206009.0,2021-01-08,14606.0,1328,9092.153909999999,0.0068,9,11,0
72956,Palhoça,4211900.0,2021-01-08,175272.0,15484,8834.26902,0.007,109,40,1
73010,Santo Amaro da Imperatriz,4215703.0,2021-01-08,23579.0,2051,8698.41808,0.0141,29,17,1
73026,São José,4216602.0,2021-01-08,250181.0,22047,8812.41981,0.0094,208,35,1
73038,São Pedro de Alcântara,4217253.0,2021-01-08,5935.0,525,8845.82982,0.0076,4,0,0
73071,Águas Mornas,4200606.0,2021-01-08,6559.0,464,7074.24912,0.0065,3,5,0
73084,Antônio Carlos,4201208.0,2021-01-09,8613.0,772,8963.19517,0.0181,14,1,0
