,Unnamed: 0,Cidade,data,confirmados_por_100k,taxa_de_morte
3067,90904,Antônio Carlos,2021-03-10,13363.52026,0.0139
3068,90927,Biguaçu,2021-03-10,12032.63967,0.0115
3069,90979,Florianópolis,2021-03-10,12335.45456,0.0089
3070,90988,Governador Celso Ramos,2021-03-10,12535.94413,0.0071
3071,91073,Palhoça,2021-03-10,12260.37245,0.0075
3072,91127,Santo Amaro da Imperatriz,2021-03-10,12201.53526,0.0129
3073,91143,São José,2021-03-10,11042.80501,0.0106
3074,91155,São Pedro de Alcântara,2021-03-10,9199.66302,0.0073
3075,91188,Águas Mornas,2021-03-10,8980.02744,0.0051
3076,91201,Antônio Carlos,2021-03-11,13746.662019999998,0.0144
3077,91224,Biguaçu,2021-03-11,12071.49642,0.0116
3078,91276,Florianópolis,2021-03-11,12420.15935,0.009000000000000001
3079,91285,Governador Celso Ramos,2021-03-11,12891.96221,0.0069
3080,91370,Palhoça,2021-03-11,12328.83746,0.0075
3081,91424,Santo Amaro da Imperatriz,2021-03-11,12324.52606,0.0127
3082,91440,São José,2021-03-11,11109.55668,0.0108
3083,91452,São Pedro de Alcântara,2021-03-11,9199.66302,0.0073
3084,91485,Águas Mornas,2021-03-11,9010.5199,0.0051
3085,91498,Antônio Carlos,2021-03-12,13885.9863,0.0142
3086,91521,Biguaçu,2021-03-12,12130.50111,0.0117
3087,91573,Florianópolis,2021-03-12,12567.36094,0.009000000000000001
3088,91582,Governador Celso Ramos,2021-03-12,13056.27824,0.0068
3089,91667,Palhoça,2021-03-12,12424.11794,0.0075
3090,91721,Santo Amaro da Imperatriz,2021-03-12,12455.99898,0.0126
3091,91737,São José,2021-03-12,11259.04845,0.0109
3092,91749,São Pedro de Alcântara,2021-03-12,9216.51222,0.0073
3093,91782,Águas Mornas,2021-03-12,9025.76612,0.0051
3094,91795,Antônio Carlos,2021-03-13,13932.42773,0.0142
3095,91818,Biguaçu,2021-03-13,12252.82791,0.0116
3096,91870,Florianópolis,2021-03-13,12614.52835,0.009000000000000001
3097,91879,Governador Celso Ramos,2021-03-13,13083.66425,0.0068
3098,91964,Palhoça,2021-03-13,12485.73646,0.0075
3099,92018,Santo Amaro da Imperatriz,2021-03-13,12600.19509,0.0128
3100,92034,São José,2021-03-13,11328.99781,0.0109
3101,92046,São Pedro de Alcântara,2021-03-13,9199.66302,0.0073
3102,92079,Águas Mornas,2021-03-13,9025.76612,0.0068
3103,92092,Antônio Carlos,2021-03-14,13944.038080000002,0.0142
3104,92115,Biguaçu,2021-03-14,12300.31949,0.0117
3105,92167,Florianópolis,2021-03-14,12639.68429,0.009000000000000001
3106,92176,Governador Celso Ramos,2021-03-14,13104.20375,0.0068
3107,92261,Palhoça,2021-03-14,12558.7658,0.0076
3108,92315,Santo Amaro da Imperatriz,2021-03-14,12617.15934,0.0128
3109,92331,São José,2021-03-14,11372.16655,0.011000000000000001
3110,92343,São Pedro de Alcântara,2021-03-14,9216.51222,0.0073
3111,92376,Águas Mornas,2021-03-14,9025.76612,0.0068
3112,92389,Antônio Carlos,2021-03-15,13955.64844,0.0141
3113,92412,Biguaçu,2021-03-15,12334.85882,0.0119
3114,92464,Florianópolis,2021-03-15,12701.19845,0.0091
3115,92473,Governador Celso Ramos,2021-03-15,13117.89675,0.0068
3116,92558,Palhoça,2021-03-15,12599.84481,0.0077
3117,92612,Santo Amaro da Imperatriz,2021-03-15,12634.12358,0.0131
3118,92628,São José,2021-03-15,11405.74224,0.0111
3119,92640,São Pedro de Alcântara,2021-03-15,9216.51222,0.0073
3120,92673,Águas Mornas,2021-03-15,9041.01235,0.0067
3121,92686,Antônio Carlos,2021-03-16,14222.68664,0.0139
3122,92709,Biguaçu,2021-03-16,12596.78209,0.0121
3123,92761,Florianópolis,2021-03-16,12847.81045,0.0094
3124,92770,Governador Celso Ramos,2021-03-16,13200.05477,0.0067
3125,92855,Palhoça,2021-03-16,12836.04911,0.0078
3126,92909,Santo Amaro da Imperatriz,2021-03-16,12782.56075,0.0133
3127,92925,São José,2021-03-16,11448.11157,0.0114
3128,92937,São Pedro de Alcântara,2021-03-16,9233.36142,0.0073
3129,92970,Águas Mornas,2021-03-16,9223.96707,0.0083
3130,92983,Antônio Carlos,2021-03-17,14420.0627,0.0137
3131,93006,Biguaçu,2021-03-17,12766.60047,0.0123
3132,93058,Florianópolis,2021-03-17,12911.48644,0.0097
3133,93067,Governador Celso Ramos,2021-03-17,13350.6778,0.0072
3134,93152,Palhoça,2021-03-17,12909.07846,0.0079
3135,93206,Santo Amaro da Imperatriz,2021-03-17,12799.525,0.0139
3136,93222,São José,2021-03-17,11516.06237,0.0116
3137,93234,São Pedro de Alcântara,2021-03-17,9250.21061,0.0073
3138,93267,Águas Mornas,2021-03-17,9330.69065,0.0082
3139,93280,Antônio Carlos,2021-03-18,14698.71125,0.0134
3140,93303,Biguaçu,2021-03-18,12827.0443,0.0123
3141,93355,Florianópolis,2021-03-18,12940.96607,0.0098
3142,93364,Governador Celso Ramos,2021-03-18,13446.52882,0.0076
3143,93449,Palhoça,2021-03-18,12965.5621,0.008
3144,93503,Santo Amaro da Imperatriz,2021-03-18,12956.44429,0.0137
3145,93519,São José,2021-03-18,11560.03054,0.0118
3146,93531,São Pedro de Alcântara,2021-03-18,9267.05981,0.0091
3147,93564,Águas Mornas,2021-03-18,9452.66047,0.0081
3148,93577,Antônio Carlos,2021-03-19,14977.3598,0.0132
3149,93600,Biguaçu,2021-03-19,12870.21846,0.0124
3150,93652,Florianópolis,2021-03-19,12988.13347,0.0099
3151,93661,Governador Celso Ramos,2021-03-19,13645.07737,0.0075
3152,93746,Palhoça,2021-03-19,13026.61007,0.008
3153,93800,Santo Amaro da Imperatriz,2021-03-19,13062.47084,0.013999999999999999
3154,93816,São José,2021-03-19,11608.79523,0.0117
3155,93828,São Pedro de Alcântara,2021-03-19,9283.90901,0.0091
3156,93861,Águas Mornas,2021-03-19,9559.38405,0.0112
3157,93874,Antônio Carlos,2021-03-20,15128.29444,0.013000000000000001
3158,93897,Biguaçu,2021-03-20,12946.49282,0.0123
3159,93949,Florianópolis,2021-03-20,13013.87901,0.0099
3160,93958,Governador Celso Ramos,2021-03-20,13768.31439,0.0075
3161,94043,Palhoça,2021-03-20,13076.2472,0.008
3162,94097,Santo Amaro da Imperatriz,2021-03-20,13206.66695,0.0141
3163,94113,São José,2021-03-20,11628.38105,0.0117
3164,94125,São Pedro de Alcântara,2021-03-20,9283.90901,0.0091
3165,94158,Águas Mornas,2021-03-20,9620.36896,0.0111
3166,94171,Antônio Carlos,2021-03-21,15151.51515,0.013000000000000001
3167,94194,Biguaçu,2021-03-21,13034.28029,0.0123
3168,94246,Florianópolis,2021-03-21,13112.34096,0.0098
3169,94255,Governador Celso Ramos,2021-03-21,13782.00739,0.0075
3170,94340,Palhoça,2021-03-21,13176.66256,0.0081
3171,94394,Santo Amaro da Imperatriz,2021-03-21,13210.90801,0.0141
3172,94410,São José,2021-03-21,11693.93359,0.0119
3173,94422,São Pedro de Alcântara,2021-03-21,9283.90901,0.0091
3174,94455,Águas Mornas,2021-03-21,9620.36896,0.0111
3175,94468,Antônio Carlos,2021-03-22,15279.22907,0.0129
3176,94491,Biguaçu,2021-03-22,13077.45445,0.0124
3177,94543,Florianópolis,2021-03-22,13161.86673,0.0099
3178,94552,Governador Celso Ramos,2021-03-22,13905.24442,0.0074
3179,94637,Palhoça,2021-03-22,13290.77092,0.0082
3180,94691,Santo Amaro da Imperatriz,2021-03-22,13359.34518,0.0143
3181,94707,São José,2021-03-22,11709.52231,0.012
3182,94719,São Pedro de Alcântara,2021-03-22,9300.75821,0.0091
3183,94752,Águas Mornas,2021-03-22,9681.35386,0.011000000000000001
3184,94765,Antônio Carlos,2021-03-23,15488.21549,0.0127
3185,94788,Biguaçu,2021-03-23,13211.29436,0.0124
3186,94840,Florianópolis,2021-03-23,13219.84333,0.01
3187,94849,Governador Celso Ramos,2021-03-23,14179.104480000002,0.0072
3188,94934,Palhoça,2021-03-23,13398.03277,0.0084
3189,94988,Santo Amaro da Imperatriz,2021-03-23,13452.64854,0.0145
3190,95004,São José,2021-03-23,11755.88874,0.0122
3191,95016,São Pedro de Alcântara,2021-03-23,9300.75821,0.0091
3192,95049,Águas Mornas,2021-03-23,9711.84632,0.011000000000000001
3193,95062,Antônio Carlos,2021-03-24,15650.76048,0.0126
3194,95085,Biguaçu,2021-03-24,13346.57341,0.0126
3195,95137,Florianópolis,2021-03-24,13301.60015,0.01
3196,95146,Governador Celso Ramos,2021-03-24,14220.18349,0.0072
3197,95231,Palhoça,2021-03-24,13483.0435,0.0084
3198,95285,Santo Amaro da Imperatriz,2021-03-24,13520.50553,0.0144
3199,95301,São José,2021-03-24,11820.24214,0.0122
3200,95313,São Pedro de Alcântara,2021-03-24,9334.45661,0.009000000000000001
3201,95346,Águas Mornas,2021-03-24,9833.81613,0.0109
3202,95359,Antônio Carlos,2021-03-25,15790.08476,0.0132
3203,95382,Biguaçu,2021-03-25,13424.28691,0.0127
3204,95434,Florianópolis,2021-03-25,13414.40885,0.0103
3205,95443,Governador Celso Ramos,2021-03-25,14336.57401,0.0072
3206,95528,Palhoça,2021-03-25,13574.90073,0.0086
3207,95582,Santo Amaro da Imperatriz,2021-03-25,13647.73739,0.0146
3208,95598,São José,2021-03-25,11931.7614,0.0124
3209,95610,São Pedro de Alcântara,2021-03-25,9502.94861,0.0089
3210,95643,Águas Mornas,2021-03-25,10032.01708,0.0106
3211,95656,Antônio Carlos,2021-03-26,15813.30547,0.0132
3212,95679,Biguaçu,2021-03-26,13455.94796,0.0129
3213,95731,Florianópolis,2021-03-26,13464.72075,0.0106
3214,95740,Governador Celso Ramos,2021-03-26,14398.19252,0.0076
3215,95825,Palhoça,2021-03-26,13621.68515,0.0088
3216,95879,Santo Amaro da Imperatriz,2021-03-26,13791.9335,0.0148
3217,95895,São José,2021-03-26,11972.53189,0.0126
3218,95907,São Pedro de Alcântara,2021-03-26,9519.79781,0.0088
3219,95940,Águas Mornas,2021-03-26,10138.74066,0.0105
3220,95953,Antônio Carlos,2021-03-27,15917.798680000002,0.0131
3221,95976,Biguaçu,2021-03-27,13481.85246,0.013000000000000001
3222,96028,Florianópolis,2021-03-27,13484.37383,0.0106
3223,96037,Governador Celso Ramos,2021-03-27,14535.12255,0.0075
3224,96122,Palhoça,2021-03-27,13655.34712,0.0089
3225,96176,Santo Amaro da Imperatriz,2021-03-27,13859.79049,0.015
3226,96192,São José,2021-03-27,12008.50584,0.0127
3227,96204,São Pedro de Alcântara,2021-03-27,9536.64701,0.0088
3228,96237,Águas Mornas,2021-03-27,10214.97179,0.0104
3229,96250,Antônio Carlos,2021-03-28,15917.798680000002,0.0131
3230,96273,Biguaçu,2021-03-28,13484.73074,0.013000000000000001
3231,96325,Florianópolis,2021-03-28,13494.20037,0.0107
3232,96334,Governador Celso Ramos,2021-03-28,14548.81556,0.0075
3233,96419,Palhoça,2021-03-28,13668.46958,0.0089
3234,96473,Santo Amaro da Imperatriz,2021-03-28,13847.06731,0.015
3235,96489,São José,2021-03-28,12029.6905,0.0128
3236,96501,São Pedro de Alcântara,2021-03-28,9536.64701,0.0088
3237,96534,Águas Mornas,2021-03-28,10214.97179,0.0104
3238,96547,Antônio Carlos,2021-03-29,15929.40903,0.0131
3239,96570,Biguaçu,2021-03-29,13555.24854,0.0131
3240,96622,Florianópolis,2021-03-29,13562.39658,0.0108
3241,96631,Governador Celso Ramos,2021-03-29,14576.20156,0.0075
3242,96716,Palhoça,2021-03-29,13787.142269999998,0.0089
3243,96770,Santo Amaro da Imperatriz,2021-03-29,13872.513680000002,0.015
3244,96786,São José,2021-03-29,12038.88385,0.0128
3245,96798,São Pedro de Alcântara,2021-03-29,9536.64701,0.0088
3246,96831,Águas Mornas,2021-03-29,10230.21802,0.0104
3247,96844,Antônio Carlos,2021-03-30,15975.85046,0.0131
3248,96867,Biguaçu,2021-03-30,13628.64462,0.0132
3249,96919,Florianópolis,2021-03-30,13619.19399,0.0109
3250,96928,Governador Celso Ramos,2021-03-30,14624.12707,0.0075
3251,97013,Palhoça,2021-03-30,13858.45999,0.009000000000000001
3252,97067,Santo Amaro da Imperatriz,2021-03-30,14003.9866,0.0148
3253,97083,São José,2021-03-30,12073.25896,0.0131
3254,97095,São Pedro de Alcântara,2021-03-30,9553.49621,0.0106
3255,97128,Águas Mornas,2021-03-30,10291.20293,0.0104
3256,97141,Antônio Carlos,2021-03-31,16126.78509,0.013000000000000001
3257,97164,Biguaçu,2021-03-31,13727.9452,0.0132
3258,97216,Florianópolis,2021-03-31,13711.36695,0.0111
3259,97225,Governador Celso Ramos,2021-03-31,14733.67109,0.0093
3260,97310,Palhoça,2021-03-31,13937.7653,0.009000000000000001
3261,97364,Santo Amaro da Imperatriz,2021-03-31,14076.08465,0.0151
3262,97380,São José,2021-03-31,12120.82452,0.0134
3263,97392,São Pedro de Alcântara,2021-03-31,9587.19461,0.0105
3264,97425,Águas Mornas,2021-03-31,10306.44915,0.0104
3265,97438,Antônio Carlos,2021-04-01,16184.83687,0.0129
3266,97461,Biguaçu,2021-04-01,13763.923669999998,0.0133
3267,97513,Florianópolis,2021-04-01,13740.06045,0.0112
3268,97522,Governador Celso Ramos,2021-04-01,14808.98261,0.0092
3269,97607,Palhoça,2021-04-01,13978.84431,0.0091
3270,97661,Santo Amaro da Imperatriz,2021-04-01,14139.70058,0.0153
3271,97677,São José,2021-04-01,12154.0005,0.0136
3272,97689,São Pedro de Alcântara,2021-04-01,9587.19461,0.0105
3273,97722,Águas Mornas,2021-04-01,10336.94161,0.0103
3274,97735,Antônio Carlos,2021-04-02,16242.88866,0.0129
3275,97758,Biguaçu,2021-04-02,13805.65869,0.0136
3276,97810,Florianópolis,2021-04-02,13759.51701,0.0114
3277,97819,Governador Celso Ramos,2021-04-02,14850.06162,0.0092
3278,97904,Palhoça,2021-04-02,14035.89849,0.0093
3279,97958,Santo Amaro da Imperatriz,2021-04-02,14165.14695,0.0153
3280,97974,São José,2021-04-02,12194.37128,0.0138
3281,97986,São Pedro de Alcântara,2021-04-02,9604.04381,0.0123
3282,98019,Águas Mornas,2021-04-02,10352.18783,0.0103
3283,98032,Antônio Carlos,2021-04-03,16242.88866,0.0129
3284,98055,Biguaçu,2021-04-03,13805.65869,0.0136
3285,98107,Florianópolis,2021-04-03,13759.51701,0.0114
3286,98116,Governador Celso Ramos,2021-04-03,14850.06162,0.0092
3287,98201,Palhoça,2021-04-03,14035.89849,0.0093
3288,98255,Santo Amaro da Imperatriz,2021-04-03,14165.14695,0.0153
3289,98271,São José,2021-04-03,12194.37128,0.0138
3290,98283,São Pedro de Alcântara,2021-04-03,9604.04381,0.0123
3291,98316,Águas Mornas,2021-04-03,10352.18783,0.0103
3292,98329,Antônio Carlos,2021-04-04,16266.109369999998,0.0128
3293,98352,Biguaçu,2021-04-04,13851.71114,0.0134
3294,98404,Florianópolis,2021-04-04,13820.245030000002,0.0114
3295,98413,Governador Celso Ramos,2021-04-04,14850.06162,0.0092
3296,98498,Palhoça,2021-04-04,14107.21621,0.0093
3297,98552,Santo Amaro da Imperatriz,2021-04-04,14190.593319999998,0.0152
3298,98568,São José,2021-04-04,12209.56028,0.0139
3299,98580,São Pedro de Alcântara,2021-04-04,9604.04381,0.0123
3300,98613,Águas Mornas,2021-04-04,10367.43406,0.0118
3301,98626,Antônio Carlos,2021-04-05,16266.109369999998,0.0128
3302,98649,Biguaçu,2021-04-05,13861.78511,0.0135
3303,98701,Florianópolis,2021-04-05,13831.64382,0.0114
3304,98710,Governador Celso Ramos,2021-04-05,14856.908119999998,0.0092
3305,98795,Palhoça,2021-04-05,14114.63326,0.0096
3306,98849,Santo Amaro da Imperatriz,2021-04-05,14216.0397,0.0152
3307,98865,São José,2021-04-05,12212.75796,0.0141
3308,98877,São Pedro de Alcântara,2021-04-05,9637.74221,0.0122
3309,98910,Águas Mornas,2021-04-05,10367.43406,0.0118
3310,98923,Antônio Carlos,2021-04-06,16266.109369999998,0.0128
3311,98946,Biguaçu,2021-04-06,13861.78511,0.0135
3312,98998,Florianópolis,2021-04-06,13831.64382,0.0114
3313,99007,Governador Celso Ramos,2021-04-06,14856.908119999998,0.0092
3314,99092,Palhoça,2021-04-06,14114.63326,0.0096
3315,99146,Santo Amaro da Imperatriz,2021-04-06,14216.0397,0.0152
3316,99162,São José,2021-04-06,12212.75796,0.0141
3317,99174,São Pedro de Alcântara,2021-04-06,9637.74221,0.0122
3318,99207,Águas Mornas,2021-04-06,10367.43406,0.0118
3319,99220,Antônio Carlos,2021-04-07,16347.38186,0.0128
3320,99243,Biguaçu,2021-04-07,13979.79449,0.013999999999999999
3321,99295,Florianópolis,2021-04-07,13897.28512,0.0118
3322,99304,Governador Celso Ramos,2021-04-07,14918.52663,0.0092
3323,99389,Palhoça,2021-04-07,14205.3494,0.0099
3324,99443,Santo Amaro da Imperatriz,2021-04-07,14224.521819999998,0.0152
3325,99459,São José,2021-04-07,12299.89488,0.0144
3326,99471,São Pedro de Alcântara,2021-04-07,9671.44061,0.0122
3327,99504,Águas Mornas,2021-04-07,10367.43406,0.0118
3328,99517,Antônio Carlos,2021-04-08,16393.82329,0.0135
3329,99540,Biguaçu,2021-04-08,14028.72521,0.0142
3330,99592,Florianópolis,2021-04-08,13913.79371,0.012
3331,99601,Governador Celso Ramos,2021-04-08,14959.60564,0.0101
3332,99686,Palhoça,2021-04-08,14264.1152,0.0101
3333,99740,Santo Amaro da Imperatriz,2021-04-08,14254.20925,0.0155
3334,99756,São José,2021-04-08,12332.67115,0.0146
3335,99768,São Pedro de Alcântara,2021-04-08,9671.44061,0.0122
3336,99801,Águas Mornas,2021-04-08,10367.43406,0.0103
3337,99814,Antônio Carlos,2021-04-09,16463.48543,0.0134
3338,99837,Biguaçu,2021-04-09,14054.62971,0.0143
3339,99889,Florianópolis,2021-04-09,13937.77048,0.0121
3340,99898,Governador Celso Ramos,2021-04-09,14959.60564,0.0101
3341,99983,Palhoça,2021-04-09,14292.64229,0.0103
3342,100037,Santo Amaro da Imperatriz,2021-04-09,14258.450319999998,0.0161
3343,100053,São José,2021-04-09,12355.45465,0.0147
3344,100065,São Pedro de Alcântara,2021-04-09,9671.44061,0.0122
3345,100098,Águas Mornas,2021-04-09,10413.17274,0.0102
3346,100111,Antônio Carlos,2021-04-10,16475.09579,0.0134
3347,100134,Biguaçu,2021-04-10,14077.65593,0.0143
3348,100186,Florianópolis,2021-04-10,13963.51602,0.0121
3349,100195,Governador Celso Ramos,2021-04-10,14993.83815,0.01
3350,100280,Palhoça,2021-04-10,14320.59884,0.0103
3351,100334,Santo Amaro da Imperatriz,2021-04-10,14262.691380000002,0.0169
3352,100350,São José,2021-04-10,12393.02745,0.0148
3353,100362,São Pedro de Alcântara,2021-04-10,9671.44061,0.0122
3354,100395,Águas Mornas,2021-04-10,10428.41897,0.0117
3355,100408,Antônio Carlos,2021-04-11,16475.09579,0.0134
3356,100431,Biguaçu,2021-04-11,14077.65593,0.0143
3357,100483,Florianópolis,2021-04-11,13971.37725,0.0121
3358,100492,Governador Celso Ramos,2021-04-11,15034.91716,0.01
3359,100577,Palhoça,2021-04-11,14322.88101,0.0103
3360,100631,Santo Amaro da Imperatriz,2021-04-11,14233.00394,0.017
3361,100647,São José,2021-04-11,12408.21645,0.0148
3362,100659,São Pedro de Alcântara,2021-04-11,9620.89301,0.0123
3363,100692,Águas Mornas,2021-04-11,10306.44915,0.0118
3364,100705,Antônio Carlos,2021-04-12,16486.706140000002,0.0134
3365,100728,Biguaçu,2021-04-12,14112.19526,0.0145
3366,100780,Florianópolis,2021-04-12,14016.38281,0.0121
3367,100789,Governador Celso Ramos,2021-04-12,15041.76366,0.0105
3368,100874,Palhoça,2021-04-12,14359.966219999998,0.0104
3369,100928,Santo Amaro da Imperatriz,2021-04-12,14288.13775,0.0169
3370,100944,São José,2021-04-12,12419.80806,0.0149
3371,100956,São Pedro de Alcântara,2021-04-12,9637.74221,0.0122
3372,100989,Águas Mornas,2021-04-12,10306.44915,0.0118
3373,101002,Antônio Carlos,2021-04-13,16544.75792,0.0133
3374,101025,Biguaçu,2021-04-13,14142.41718,0.0147
3375,101077,Florianópolis,2021-04-13,14048.41734,0.0122
3376,101086,Governador Celso Ramos,2021-04-13,15041.76366,0.0105
3377,101171,Palhoça,2021-04-13,14401.61577,0.0105
3378,101225,Santo Amaro da Imperatriz,2021-04-13,14292.37881,0.0172
3379,101241,São José,2021-04-13,12438.99417,0.015
3380,101253,São Pedro de Alcântara,2021-04-13,9637.74221,0.0122
3381,101286,Águas Mornas,2021-04-13,10306.44915,0.0118
3382,101299,Antônio Carlos,2021-04-14,16579.58899,0.0133
3383,101322,Biguaçu,2021-04-14,14171.19995,0.0146
3384,101374,Florianópolis,2021-04-14,14069.8392,0.0123
3385,101383,Governador Celso Ramos,2021-04-14,15130.76818,0.0104
3386,101468,Palhoça,2021-04-14,14442.12424,0.0105
3387,101522,Santo Amaro da Imperatriz,2021-04-14,14300.86094,0.0172
3388,101538,São José,2021-04-14,12455.3823,0.0152
3389,101550,São Pedro de Alcântara,2021-04-14,9620.89301,0.0123
3390,101583,Águas Mornas,2021-04-14,10291.20293,0.0119
3391,101596,Antônio Carlos,2021-04-15,16602.809709999998,0.013999999999999999
3392,101619,Biguaçu,2021-04-15,14197.10445,0.0146
3393,101671,Florianópolis,2021-04-15,14080.45186,0.0124
3394,101680,Governador Celso Ramos,2021-04-15,15158.15418,0.0104
3395,101765,Palhoça,2021-04-15,14480.35054,0.0105
3396,101819,Santo Amaro da Imperatriz,2021-04-15,14317.825180000002,0.0178
3397,101835,São José,2021-04-15,12490.55684,0.0151
3398,101847,São Pedro de Alcântara,2021-04-15,9637.74221,0.0122
3399,101880,Águas Mornas,2021-04-15,10291.20293,0.0119
3400,101893,Antônio Carlos,2021-04-16,16440.26472,0.0141
3401,101916,Biguaçu,2021-04-16,14224.44809,0.0145
3402,101968,Florianópolis,2021-04-16,14123.88518,0.0124
3403,101977,Governador Celso Ramos,2021-04-16,15192.38669,0.0104
3404,102062,Palhoça,2021-04-16,14509.44817,0.0105
3405,102116,Santo Amaro da Imperatriz,2021-04-16,14355.99474,0.018000000000000002
3406,102132,São José,2021-04-16,12523.73282,0.0152
3407,102144,São Pedro de Alcântara,2021-04-16,9637.74221,0.0122
3408,102177,Águas Mornas,2021-04-16,10291.20293,0.0119
3409,102190,Antônio Carlos,2021-04-17,16440.26472,0.0141
3410,102213,Biguaçu,2021-04-17,14246.03517,0.0144
3411,102265,Florianópolis,2021-04-17,14143.53826,0.0124
3412,102274,Governador Celso Ramos,2021-04-17,15233.4657,0.0103
3413,102359,Palhoça,2021-04-17,14560.79693,0.0105
3414,102413,Santo Amaro da Imperatriz,2021-04-17,14355.99474,0.0183
3415,102429,São José,2021-04-17,12530.92761,0.0152
3416,102441,São Pedro de Alcântara,2021-04-17,9654.59141,0.0122
3417,102474,Águas Mornas,2021-04-17,10306.44915,0.0118
3418,102487,Antônio Carlos,2021-04-18,16440.26472,0.0141
3419,102510,Biguaçu,2021-04-18,14267.62225,0.0144
3420,102562,Florianópolis,2021-04-18,14147.86194,0.0124
3421,102571,Governador Celso Ramos,2021-04-18,15233.4657,0.0103
3422,102656,Palhoça,2021-04-18,14583.04806,0.0105
3423,102710,Santo Amaro da Imperatriz,2021-04-18,14372.95899,0.0183
3424,102726,São José,2021-04-18,12542.91893,0.0152
3425,102738,São Pedro de Alcântara,2021-04-18,9654.59141,0.0122
3426,102771,Águas Mornas,2021-04-18,10321.69538,0.0118
3427,102784,Antônio Carlos,2021-04-19,16451.87507,0.0141
3428,102807,Biguaçu,2021-04-19,14286.33106,0.0146
3429,102859,Florianópolis,2021-04-19,14172.62483,0.0125
3430,102868,Governador Celso Ramos,2021-04-19,15281.39121,0.0103
3431,102953,Palhoça,2021-04-19,14613.28678,0.0105
3432,103007,Santo Amaro da Imperatriz,2021-04-19,14402.64642,0.0183
3433,103023,São José,2021-04-19,12546.11661,0.0152
3434,103035,São Pedro de Alcântara,2021-04-19,9654.59141,0.0122
3435,103068,Águas Mornas,2021-04-19,10321.69538,0.0118
3436,103081,Antônio Carlos,2021-04-20,16440.26472,0.0141
3437,103104,Biguaçu,2021-04-20,14303.600730000002,0.0146
3438,103156,Florianópolis,2021-04-20,14193.4571,0.0126
3439,103165,Governador Celso Ramos,2021-04-20,15336.16322,0.0103
3440,103250,Palhoça,2021-04-20,14654.93633,0.0105
3441,103304,Santo Amaro da Imperatriz,2021-04-20,14419.610669999998,0.0182
3442,103320,São José,2021-04-20,12575.6952,0.0153
3443,103332,São Pedro de Alcântara,2021-04-20,9671.44061,0.0122
3444,103365,Águas Mornas,2021-04-20,10367.43406,0.0118
3445,103378,Antônio Carlos,2021-04-21,16498.3165,0.0141
3446,103401,Biguaçu,2021-04-21,14353.97058,0.0145
3447,103453,Florianópolis,2021-04-21,14201.1218,0.0127
3448,103462,Governador Celso Ramos,2021-04-21,15486.78625,0.0102
3449,103547,Palhoça,2021-04-21,14688.02775,0.0106
3450,103601,Santo Amaro da Imperatriz,2021-04-21,14432.33386,0.0182
3451,103617,São José,2021-04-21,12590.8842,0.0153
3452,103629,São Pedro de Alcântara,2021-04-21,9671.44061,0.0122
3453,103662,Águas Mornas,2021-04-21,10367.43406,0.0118
3454,103675,Antônio Carlos,2021-04-22,16498.3165,0.0141
3455,103698,Biguaçu,2021-04-22,14372.67939,0.0145
3456,103750,Florianópolis,2021-04-22,14220.97141,0.0127
3457,103759,Governador Celso Ramos,2021-04-22,15479.93975,0.0102
3458,103844,Palhoça,2021-04-22,14710.84942,0.0107
3459,103898,Santo Amaro da Imperatriz,2021-04-22,14440.81598,0.0182
3460,103914,São José,2021-04-22,12596.08044,0.0154
3461,103926,São Pedro de Alcântara,2021-04-22,9671.44061,0.0122
3462,103959,Águas Mornas,2021-04-22,10382.68029,0.0117
3463,103972,Antônio Carlos,2021-04-23,16498.3165,0.0141
3464,103995,Biguaçu,2021-04-23,14375.557669999998,0.0144
3465,104047,Florianópolis,2021-04-23,14234.53204,0.0127
3466,104056,Governador Celso Ramos,2021-04-23,15514.17226,0.0102
3467,104141,Palhoça,2021-04-23,14729.6773,0.0108
3468,104195,Santo Amaro da Imperatriz,2021-04-23,14462.02129,0.0182
3469,104211,São José,2021-04-23,12610.86973,0.0154
3470,104223,São Pedro de Alcântara,2021-04-23,9688.28981,0.0122
3471,104256,Águas Mornas,2021-04-23,10382.68029,0.0117
3472,104269,Antônio Carlos,2021-04-24,16498.3165,0.0141
3473,104292,Biguaçu,2021-04-24,14402.9013,0.0144
3474,104344,Florianópolis,2021-04-24,14240.82103,0.0128
3475,104353,Governador Celso Ramos,2021-04-24,15534.71176,0.0101
3476,104438,Palhoça,2021-04-24,14760.48656,0.0107
3477,104492,Santo Amaro da Imperatriz,2021-04-24,14500.19085,0.0181
3478,104508,São José,2021-04-24,12621.66192,0.0155
3479,104520,São Pedro de Alcântara,2021-04-24,9738.83741,0.0121
3480,104553,Águas Mornas,2021-04-24,10382.68029,0.0117
3481,104566,Antônio Carlos,2021-04-25,16533.147569999994,0.013999999999999999
3482,104589,Biguaçu,2021-04-25,14418.73183,0.0144
3483,104641,Florianópolis,2021-04-25,14264.60126,0.0128
3484,104650,Governador Celso Ramos,2021-04-25,15527.86526,0.0101
3485,104735,Palhoça,2021-04-25,14775.89119,0.0107
3486,104789,Santo Amaro da Imperatriz,2021-04-25,14534.11934,0.0181
3487,104805,São José,2021-04-25,12666.82922,0.0155
3488,104817,São Pedro de Alcântara,2021-04-25,9755.6866,0.0121
3489,104850,Águas Mornas,2021-04-25,10382.68029,0.0117
