,city,city_ibge_code,date,new_confirmed,new_deaths,latitude,longitude
29806,Governador Celso Ramos,4206009.0,2020-08-16,0,0,-27.3172,-48.5576
29891,Palhoça,4211900.0,2020-08-16,1,1,-27.6455,-48.6697
29945,Santo Amaro da Imperatriz,4215703.0,2020-08-16,6,0,-27.6852,-48.7813
29961,São José,4216602.0,2020-08-16,10,1,-27.6136,-48.6366
29973,São Pedro de Alcântara,4217253.0,2020-08-16,8,0,-27.5665,-48.8048
30006,Águas Mornas,4200606.0,2020-08-16,0,0,-27.6963,-48.8243
30019,Antônio Carlos,4201208.0,2020-08-17,0,0,-27.5191,-48.766000000000005
30042,Biguaçu,4202305.0,2020-08-17,4,0,-27.496,-48.6598
30094,Florianópolis,4205407.0,2020-08-17,34,5,-27.5945,-48.5477
30103,Governador Celso Ramos,4206009.0,2020-08-17,2,1,-27.3172,-48.5576
30188,Palhoça,4211900.0,2020-08-17,28,0,-27.6455,-48.6697
30242,Santo Amaro da Imperatriz,4215703.0,2020-08-17,2,1,-27.6852,-48.7813
30258,São José,4216602.0,2020-08-17,64,1,-27.6136,-48.6366
30270,São Pedro de Alcântara,4217253.0,2020-08-17,0,0,-27.5665,-48.8048
30303,Águas Mornas,4200606.0,2020-08-17,1,0,-27.6963,-48.8243
30316,Antônio Carlos,4201208.0,2020-08-18,1,0,-27.5191,-48.766000000000005
30339,Biguaçu,4202305.0,2020-08-18,31,0,-27.496,-48.6598
30391,Florianópolis,4205407.0,2020-08-18,72,1,-27.5945,-48.5477
30400,Governador Celso Ramos,4206009.0,2020-08-18,6,0,-27.3172,-48.5576
30485,Palhoça,4211900.0,2020-08-18,87,2,-27.6455,-48.6697
30539,Santo Amaro da Imperatriz,4215703.0,2020-08-18,3,0,-27.6852,-48.7813
30555,São José,4216602.0,2020-08-18,22,1,-27.6136,-48.6366
30567,São Pedro de Alcântara,4217253.0,2020-08-18,3,1,-27.5665,-48.8048
30600,Águas Mornas,4200606.0,2020-08-18,0,0,-27.6963,-48.8243
30613,Antônio Carlos,4201208.0,2020-08-19,3,0,-27.5191,-48.766000000000005
30636,Biguaçu,4202305.0,2020-08-19,33,0,-27.496,-48.6598
30688,Florianópolis,4205407.0,2020-08-19,39,3,-27.5945,-48.5477
30697,Governador Celso Ramos,4206009.0,2020-08-19,1,0,-27.3172,-48.5576
30782,Palhoça,4211900.0,2020-08-19,63,-1,-27.6455,-48.6697
30836,Santo Amaro da Imperatriz,4215703.0,2020-08-19,19,0,-27.6852,-48.7813
30852,São José,4216602.0,2020-08-19,13,0,-27.6136,-48.6366
30864,São Pedro de Alcântara,4217253.0,2020-08-19,0,0,-27.5665,-48.8048
30897,Águas Mornas,4200606.0,2020-08-19,1,0,-27.6963,-48.8243
30910,Antônio Carlos,4201208.0,2020-08-20,1,0,-27.5191,-48.766000000000005
30933,Biguaçu,4202305.0,2020-08-20,20,0,-27.496,-48.6598
30985,Florianópolis,4205407.0,2020-08-20,29,0,-27.5945,-48.5477
30994,Governador Celso Ramos,4206009.0,2020-08-20,4,0,-27.3172,-48.5576
31079,Palhoça,4211900.0,2020-08-20,48,0,-27.6455,-48.6697
31133,Santo Amaro da Imperatriz,4215703.0,2020-08-20,8,0,-27.6852,-48.7813
31149,São José,4216602.0,2020-08-20,78,2,-27.6136,-48.6366
31161,São Pedro de Alcântara,4217253.0,2020-08-20,8,0,-27.5665,-48.8048
31194,Águas Mornas,4200606.0,2020-08-20,0,0,-27.6963,-48.8243
31207,Antônio Carlos,4201208.0,2020-08-21,1,0,-27.5191,-48.766000000000005
31230,Biguaçu,4202305.0,2020-08-21,7,1,-27.496,-48.6598
31282,Florianópolis,4205407.0,2020-08-21,24,3,-27.5945,-48.5477
31291,Governador Celso Ramos,4206009.0,2020-08-21,2,0,-27.3172,-48.5576
31376,Palhoça,4211900.0,2020-08-21,34,0,-27.6455,-48.6697
31430,Santo Amaro da Imperatriz,4215703.0,2020-08-21,4,0,-27.6852,-48.7813
31446,São José,4216602.0,2020-08-21,2,0,-27.6136,-48.6366
31458,São Pedro de Alcântara,4217253.0,2020-08-21,14,0,-27.5665,-48.8048
31491,Águas Mornas,4200606.0,2020-08-21,1,0,-27.6963,-48.8243
31504,Antônio Carlos,4201208.0,2020-08-22,0,0,-27.5191,-48.766000000000005
31527,Biguaçu,4202305.0,2020-08-22,10,1,-27.496,-48.6598
31579,Florianópolis,4205407.0,2020-08-22,27,1,-27.5945,-48.5477
31588,Governador Celso Ramos,4206009.0,2020-08-22,0,0,-27.3172,-48.5576
31673,Palhoça,4211900.0,2020-08-22,85,0,-27.6455,-48.6697
31727,Santo Amaro da Imperatriz,4215703.0,2020-08-22,14,0,-27.6852,-48.7813
31743,São José,4216602.0,2020-08-22,9,0,-27.6136,-48.6366
31755,São Pedro de Alcântara,4217253.0,2020-08-22,10,0,-27.5665,-48.8048
31788,Águas Mornas,4200606.0,2020-08-22,1,0,-27.6963,-48.8243
31801,Antônio Carlos,4201208.0,2020-08-23,0,0,-27.5191,-48.766000000000005
31824,Biguaçu,4202305.0,2020-08-23,5,0,-27.496,-48.6598
31876,Florianópolis,4205407.0,2020-08-23,13,1,-27.5945,-48.5477
31885,Governador Celso Ramos,4206009.0,2020-08-23,1,0,-27.3172,-48.5576
31970,Palhoça,4211900.0,2020-08-23,3,0,-27.6455,-48.6697
32024,Santo Amaro da Imperatriz,4215703.0,2020-08-23,1,0,-27.6852,-48.7813
32040,São José,4216602.0,2020-08-23,10,0,-27.6136,-48.6366
32052,São Pedro de Alcântara,4217253.0,2020-08-23,0,0,-27.5665,-48.8048
32085,Águas Mornas,4200606.0,2020-08-23,0,0,-27.6963,-48.8243
32098,Antônio Carlos,4201208.0,2020-08-24,1,0,-27.5191,-48.766000000000005
32121,Biguaçu,4202305.0,2020-08-24,9,0,-27.496,-48.6598
32173,Florianópolis,4205407.0,2020-08-24,49,1,-27.5945,-48.5477
32182,Governador Celso Ramos,4206009.0,2020-08-24,-2,0,-27.3172,-48.5576
32267,Palhoça,4211900.0,2020-08-24,71,0,-27.6455,-48.6697
32321,Santo Amaro da Imperatriz,4215703.0,2020-08-24,-1,0,-27.6852,-48.7813
32337,São José,4216602.0,2020-08-24,6,1,-27.6136,-48.6366
32349,São Pedro de Alcântara,4217253.0,2020-08-24,3,0,-27.5665,-48.8048
32382,Águas Mornas,4200606.0,2020-08-24,2,0,-27.6963,-48.8243
32395,Antônio Carlos,4201208.0,2020-08-25,0,0,-27.5191,-48.766000000000005
32418,Biguaçu,4202305.0,2020-08-25,27,4,-27.496,-48.6598
32470,Florianópolis,4205407.0,2020-08-25,47,2,-27.5945,-48.5477
32479,Governador Celso Ramos,4206009.0,2020-08-25,5,0,-27.3172,-48.5576
32564,Palhoça,4211900.0,2020-08-25,13,2,-27.6455,-48.6697
32618,Santo Amaro da Imperatriz,4215703.0,2020-08-25,-1,0,-27.6852,-48.7813
32634,São José,4216602.0,2020-08-25,78,2,-27.6136,-48.6366
32646,São Pedro de Alcântara,4217253.0,2020-08-25,0,0,-27.5665,-48.8048
32679,Águas Mornas,4200606.0,2020-08-25,-1,0,-27.6963,-48.8243
32692,Antônio Carlos,4201208.0,2020-08-26,0,0,-27.5191,-48.766000000000005
32715,Biguaçu,4202305.0,2020-08-26,9,0,-27.496,-48.6598
32767,Florianópolis,4205407.0,2020-08-26,36,3,-27.5945,-48.5477
32776,Governador Celso Ramos,4206009.0,2020-08-26,-2,0,-27.3172,-48.5576
32861,Palhoça,4211900.0,2020-08-26,42,0,-27.6455,-48.6697
32915,Santo Amaro da Imperatriz,4215703.0,2020-08-26,-3,0,-27.6852,-48.7813
32931,São José,4216602.0,2020-08-26,34,2,-27.6136,-48.6366
32943,São Pedro de Alcântara,4217253.0,2020-08-26,9,0,-27.5665,-48.8048
32976,Águas Mornas,4200606.0,2020-08-26,0,0,-27.6963,-48.8243
32989,Antônio Carlos,4201208.0,2020-08-27,1,0,-27.5191,-48.766000000000005
33012,Biguaçu,4202305.0,2020-08-27,9,0,-27.496,-48.6598
33064,Florianópolis,4205407.0,2020-08-27,12,2,-27.5945,-48.5477
33073,Governador Celso Ramos,4206009.0,2020-08-27,2,0,-27.3172,-48.5576
33158,Palhoça,4211900.0,2020-08-27,48,1,-27.6455,-48.6697
33212,Santo Amaro da Imperatriz,4215703.0,2020-08-27,3,0,-27.6852,-48.7813
33228,São José,4216602.0,2020-08-27,28,2,-27.6136,-48.6366
33240,São Pedro de Alcântara,4217253.0,2020-08-27,8,0,-27.5665,-48.8048
33273,Águas Mornas,4200606.0,2020-08-27,2,0,-27.6963,-48.8243
33286,Antônio Carlos,4201208.0,2020-08-28,-1,0,-27.5191,-48.766000000000005
33309,Biguaçu,4202305.0,2020-08-28,5,0,-27.496,-48.6598
33361,Florianópolis,4205407.0,2020-08-28,36,4,-27.5945,-48.5477
33370,Governador Celso Ramos,4206009.0,2020-08-28,1,0,-27.3172,-48.5576
33455,Palhoça,4211900.0,2020-08-28,76,0,-27.6455,-48.6697
33509,Santo Amaro da Imperatriz,4215703.0,2020-08-28,4,0,-27.6852,-48.7813
33525,São José,4216602.0,2020-08-28,51,0,-27.6136,-48.6366
33537,São Pedro de Alcântara,4217253.0,2020-08-28,0,0,-27.5665,-48.8048
33570,Águas Mornas,4200606.0,2020-08-28,1,0,-27.6963,-48.8243
33583,Antônio Carlos,4201208.0,2020-08-29,2,0,-27.5191,-48.766000000000005
33606,Biguaçu,4202305.0,2020-08-29,-16,0,-27.496,-48.6598
33658,Florianópolis,4205407.0,2020-08-29,3325,-1,-27.5945,-48.5477
33667,Governador Celso Ramos,4206009.0,2020-08-29,-2,0,-27.3172,-48.5576
33752,Palhoça,4211900.0,2020-08-29,73,0,-27.6455,-48.6697
33806,Santo Amaro da Imperatriz,4215703.0,2020-08-29,18,0,-27.6852,-48.7813
33822,São José,4216602.0,2020-08-29,167,1,-27.6136,-48.6366
33834,São Pedro de Alcântara,4217253.0,2020-08-29,4,0,-27.5665,-48.8048
33867,Águas Mornas,4200606.0,2020-08-29,2,0,-27.6963,-48.8243
33880,Antônio Carlos,4201208.0,2020-08-30,0,0,-27.5191,-48.766000000000005
33903,Biguaçu,4202305.0,2020-08-30,2,0,-27.496,-48.6598
33955,Florianópolis,4205407.0,2020-08-30,42,1,-27.5945,-48.5477
33964,Governador Celso Ramos,4206009.0,2020-08-30,1,0,-27.3172,-48.5576
34049,Palhoça,4211900.0,2020-08-30,-2,0,-27.6455,-48.6697
34103,Santo Amaro da Imperatriz,4215703.0,2020-08-30,-1,0,-27.6852,-48.7813
34119,São José,4216602.0,2020-08-30,20,0,-27.6136,-48.6366
34131,São Pedro de Alcântara,4217253.0,2020-08-30,0,0,-27.5665,-48.8048
34164,Águas Mornas,4200606.0,2020-08-30,0,0,-27.6963,-48.8243
34177,Antônio Carlos,4201208.0,2020-08-31,28,0,-27.5191,-48.766000000000005
34200,Biguaçu,4202305.0,2020-08-31,224,0,-27.496,-48.6598
34252,Florianópolis,4205407.0,2020-08-31,2368,-1,-27.5945,-48.5477
34261,Governador Celso Ramos,4206009.0,2020-08-31,78,0,-27.3172,-48.5576
34346,Palhoça,4211900.0,2020-08-31,1198,0,-27.6455,-48.6697
34400,Santo Amaro da Imperatriz,4215703.0,2020-08-31,145,0,-27.6852,-48.7813
34416,São José,4216602.0,2020-08-31,1699,1,-27.6136,-48.6366
34428,São Pedro de Alcântara,4217253.0,2020-08-31,23,0,-27.5665,-48.8048
34461,Águas Mornas,4200606.0,2020-08-31,45,0,-27.6963,-48.8243
34474,Antônio Carlos,4201208.0,2020-09-01,4,0,-27.5191,-48.766000000000005
34497,Biguaçu,4202305.0,2020-09-01,7,0,-27.496,-48.6598
34549,Florianópolis,4205407.0,2020-09-01,139,1,-27.5945,-48.5477
34558,Governador Celso Ramos,4206009.0,2020-09-01,1,0,-27.3172,-48.5576
34643,Palhoça,4211900.0,2020-09-01,50,0,-27.6455,-48.6697
34697,Santo Amaro da Imperatriz,4215703.0,2020-09-01,8,1,-27.6852,-48.7813
34713,São José,4216602.0,2020-09-01,71,1,-27.6136,-48.6366
34725,São Pedro de Alcântara,4217253.0,2020-09-01,0,0,-27.5665,-48.8048
34758,Águas Mornas,4200606.0,2020-09-01,0,0,-27.6963,-48.8243
34771,Antônio Carlos,4201208.0,2020-09-02,2,0,-27.5191,-48.766000000000005
34794,Biguaçu,4202305.0,2020-09-02,21,0,-27.496,-48.6598
34846,Florianópolis,4205407.0,2020-09-02,99,5,-27.5945,-48.5477
34855,Governador Celso Ramos,4206009.0,2020-09-02,0,0,-27.3172,-48.5576
34940,Palhoça,4211900.0,2020-09-02,52,0,-27.6455,-48.6697
34994,Santo Amaro da Imperatriz,4215703.0,2020-09-02,8,0,-27.6852,-48.7813
35010,São José,4216602.0,2020-09-02,57,-1,-27.6136,-48.6366
35022,São Pedro de Alcântara,4217253.0,2020-09-02,3,0,-27.5665,-48.8048
35055,Águas Mornas,4200606.0,2020-09-02,7,0,-27.6963,-48.8243
35068,Antônio Carlos,4201208.0,2020-09-03,0,0,-27.5191,-48.766000000000005
35091,Biguaçu,4202305.0,2020-09-03,10,2,-27.496,-48.6598
35143,Florianópolis,4205407.0,2020-09-03,67,1,-27.5945,-48.5477
35152,Governador Celso Ramos,4206009.0,2020-09-03,4,0,-27.3172,-48.5576
35237,Palhoça,4211900.0,2020-09-03,54,0,-27.6455,-48.6697
35291,Santo Amaro da Imperatriz,4215703.0,2020-09-03,3,0,-27.6852,-48.7813
35307,São José,4216602.0,2020-09-03,36,0,-27.6136,-48.6366
35319,São Pedro de Alcântara,4217253.0,2020-09-03,0,0,-27.5665,-48.8048
35352,Águas Mornas,4200606.0,2020-09-03,3,0,-27.6963,-48.8243
35365,Antônio Carlos,4201208.0,2020-09-04,2,0,-27.5191,-48.766000000000005
35388,Biguaçu,4202305.0,2020-09-04,10,0,-27.496,-48.6598
35440,Florianópolis,4205407.0,2020-09-04,88,1,-27.5945,-48.5477
35449,Governador Celso Ramos,4206009.0,2020-09-04,1,0,-27.3172,-48.5576
35534,Palhoça,4211900.0,2020-09-04,65,0,-27.6455,-48.6697
35588,Santo Amaro da Imperatriz,4215703.0,2020-09-04,5,0,-27.6852,-48.7813
35604,São José,4216602.0,2020-09-04,70,1,-27.6136,-48.6366
35616,São Pedro de Alcântara,4217253.0,2020-09-04,7,0,-27.5665,-48.8048
35649,Águas Mornas,4200606.0,2020-09-04,2,0,-27.6963,-48.8243
35662,Antônio Carlos,4201208.0,2020-09-05,-1,0,-27.5191,-48.766000000000005
35685,Biguaçu,4202305.0,2020-09-05,0,1,-27.496,-48.6598
35737,Florianópolis,4205407.0,2020-09-05,22,-1,-27.5945,-48.5477
35746,Governador Celso Ramos,4206009.0,2020-09-05,3,0,-27.3172,-48.5576
35831,Palhoça,4211900.0,2020-09-05,22,0,-27.6455,-48.6697
35885,Santo Amaro da Imperatriz,4215703.0,2020-09-05,2,0,-27.6852,-48.7813
35901,São José,4216602.0,2020-09-05,66,1,-27.6136,-48.6366
35913,São Pedro de Alcântara,4217253.0,2020-09-05,0,0,-27.5665,-48.8048
35946,Águas Mornas,4200606.0,2020-09-05,1,0,-27.6963,-48.8243
35959,Antônio Carlos,4201208.0,2020-09-06,2,0,-27.5191,-48.766000000000005
35982,Biguaçu,4202305.0,2020-09-06,1,0,-27.496,-48.6598
36034,Florianópolis,4205407.0,2020-09-06,26,0,-27.5945,-48.5477
36043,Governador Celso Ramos,4206009.0,2020-09-06,0,0,-27.3172,-48.5576
36128,Palhoça,4211900.0,2020-09-06,13,0,-27.6455,-48.6697
36182,Santo Amaro da Imperatriz,4215703.0,2020-09-06,1,0,-27.6852,-48.7813
36198,São José,4216602.0,2020-09-06,36,0,-27.6136,-48.6366
36210,São Pedro de Alcântara,4217253.0,2020-09-06,8,0,-27.5665,-48.8048
36243,Águas Mornas,4200606.0,2020-09-06,0,0,-27.6963,-48.8243
36256,Antônio Carlos,4201208.0,2020-09-07,-1,0,-27.5191,-48.766000000000005
36279,Biguaçu,4202305.0,2020-09-07,3,0,-27.496,-48.6598
36331,Florianópolis,4205407.0,2020-09-07,88,0,-27.5945,-48.5477
36340,Governador Celso Ramos,4206009.0,2020-09-07,1,0,-27.3172,-48.5576
36425,Palhoça,4211900.0,2020-09-07,38,0,-27.6455,-48.6697
36479,Santo Amaro da Imperatriz,4215703.0,2020-09-07,0,0,-27.6852,-48.7813
36495,São José,4216602.0,2020-09-07,43,0,-27.6136,-48.6366
36507,São Pedro de Alcântara,4217253.0,2020-09-07,0,0,-27.5665,-48.8048
36540,Águas Mornas,4200606.0,2020-09-07,0,0,-27.6963,-48.8243
36553,Antônio Carlos,4201208.0,2020-09-08,1,0,-27.5191,-48.766000000000005
36576,Biguaçu,4202305.0,2020-09-08,8,0,-27.496,-48.6598
36628,Florianópolis,4205407.0,2020-09-08,66,1,-27.5945,-48.5477
36637,Governador Celso Ramos,4206009.0,2020-09-08,2,0,-27.3172,-48.5576
36722,Palhoça,4211900.0,2020-09-08,15,1,-27.6455,-48.6697
36776,Santo Amaro da Imperatriz,4215703.0,2020-09-08,0,1,-27.6852,-48.7813
36792,São José,4216602.0,2020-09-08,12,-1,-27.6136,-48.6366
36804,São Pedro de Alcântara,4217253.0,2020-09-08,0,0,-27.5665,-48.8048
36837,Águas Mornas,4200606.0,2020-09-08,0,0,-27.6963,-48.8243
36850,Antônio Carlos,4201208.0,2020-09-09,0,0,-27.5191,-48.766000000000005
36873,Biguaçu,4202305.0,2020-09-09,9,0,-27.496,-48.6598
36925,Florianópolis,4205407.0,2020-09-09,123,2,-27.5945,-48.5477
36934,Governador Celso Ramos,4206009.0,2020-09-09,3,0,-27.3172,-48.5576
37019,Palhoça,4211900.0,2020-09-09,51,0,-27.6455,-48.6697
37073,Santo Amaro da Imperatriz,4215703.0,2020-09-09,3,0,-27.6852,-48.7813
37089,São José,4216602.0,2020-09-09,58,0,-27.6136,-48.6366
37101,São Pedro de Alcântara,4217253.0,2020-09-09,4,1,-27.5665,-48.8048
37134,Águas Mornas,4200606.0,2020-09-09,0,0,-27.6963,-48.8243
37147,Antônio Carlos,4201208.0,2020-09-10,0,0,-27.5191,-48.766000000000005
37170,Biguaçu,4202305.0,2020-09-10,6,0,-27.496,-48.6598
37222,Florianópolis,4205407.0,2020-09-10,21,0,-27.5945,-48.5477
37231,Governador Celso Ramos,4206009.0,2020-09-10,0,0,-27.3172,-48.5576
37316,Palhoça,4211900.0,2020-09-10,20,0,-27.6455,-48.6697
37370,Santo Amaro da Imperatriz,4215703.0,2020-09-10,3,0,-27.6852,-48.7813
37386,São José,4216602.0,2020-09-10,74,0,-27.6136,-48.6366
37398,São Pedro de Alcântara,4217253.0,2020-09-10,-1,-1,-27.5665,-48.8048
37431,Águas Mornas,4200606.0,2020-09-10,1,0,-27.6963,-48.8243
37444,Antônio Carlos,4201208.0,2020-09-11,-1,0,-27.5191,-48.766000000000005
37467,Biguaçu,4202305.0,2020-09-11,13,0,-27.496,-48.6598
37519,Florianópolis,4205407.0,2020-09-11,70,0,-27.5945,-48.5477
37528,Governador Celso Ramos,4206009.0,2020-09-11,6,0,-27.3172,-48.5576
37613,Palhoça,4211900.0,2020-09-11,12,0,-27.6455,-48.6697
37667,Santo Amaro da Imperatriz,4215703.0,2020-09-11,0,1,-27.6852,-48.7813
37683,São José,4216602.0,2020-09-11,127,0,-27.6136,-48.6366
37695,São Pedro de Alcântara,4217253.0,2020-09-11,11,0,-27.5665,-48.8048
37728,Águas Mornas,4200606.0,2020-09-11,0,0,-27.6963,-48.8243
37741,Antônio Carlos,4201208.0,2020-09-12,3,0,-27.5191,-48.766000000000005
37764,Biguaçu,4202305.0,2020-09-12,3,-1,-27.496,-48.6598
37816,Florianópolis,4205407.0,2020-09-12,63,-1,-27.5945,-48.5477
37825,Governador Celso Ramos,4206009.0,2020-09-12,2,0,-27.3172,-48.5576
37910,Palhoça,4211900.0,2020-09-12,31,0,-27.6455,-48.6697
37964,Santo Amaro da Imperatriz,4215703.0,2020-09-12,4,0,-27.6852,-48.7813
37980,São José,4216602.0,2020-09-12,88,0,-27.6136,-48.6366
37992,São Pedro de Alcântara,4217253.0,2020-09-12,28,0,-27.5665,-48.8048
38025,Águas Mornas,4200606.0,2020-09-12,0,0,-27.6963,-48.8243
38038,Antônio Carlos,4201208.0,2020-09-13,1,0,-27.5191,-48.766000000000005
38061,Biguaçu,4202305.0,2020-09-13,9,0,-27.496,-48.6598
38113,Florianópolis,4205407.0,2020-09-13,30,0,-27.5945,-48.5477
38122,Governador Celso Ramos,4206009.0,2020-09-13,0,0,-27.3172,-48.5576
38207,Palhoça,4211900.0,2020-09-13,12,0,-27.6455,-48.6697
38261,Santo Amaro da Imperatriz,4215703.0,2020-09-13,1,0,-27.6852,-48.7813
38277,São José,4216602.0,2020-09-13,23,0,-27.6136,-48.6366
38289,São Pedro de Alcântara,4217253.0,2020-09-13,10,0,-27.5665,-48.8048
38322,Águas Mornas,4200606.0,2020-09-13,1,0,-27.6963,-48.8243
38335,Antônio Carlos,4201208.0,2020-09-14,0,0,-27.5191,-48.766000000000005
38358,Biguaçu,4202305.0,2020-09-14,4,1,-27.496,-48.6598
38410,Florianópolis,4205407.0,2020-09-14,70,2,-27.5945,-48.5477
38419,Governador Celso Ramos,4206009.0,2020-09-14,3,0,-27.3172,-48.5576
38504,Palhoça,4211900.0,2020-09-14,14,0,-27.6455,-48.6697
38558,Santo Amaro da Imperatriz,4215703.0,2020-09-14,0,0,-27.6852,-48.7813
38574,São José,4216602.0,2020-09-14,26,0,-27.6136,-48.6366
38586,São Pedro de Alcântara,4217253.0,2020-09-14,1,0,-27.5665,-48.8048
38619,Águas Mornas,4200606.0,2020-09-14,0,0,-27.6963,-48.8243
38632,Antônio Carlos,4201208.0,2020-09-15,2,0,-27.5191,-48.766000000000005
38655,Biguaçu,4202305.0,2020-09-15,9,0,-27.496,-48.6598
38707,Florianópolis,4205407.0,2020-09-15,105,0,-27.5945,-48.5477
38716,Governador Celso Ramos,4206009.0,2020-09-15,4,0,-27.3172,-48.5576
38801,Palhoça,4211900.0,2020-09-15,39,1,-27.6455,-48.6697
38855,Santo Amaro da Imperatriz,4215703.0,2020-09-15,4,0,-27.6852,-48.7813
38871,São José,4216602.0,2020-09-15,97,0,-27.6136,-48.6366
38883,São Pedro de Alcântara,4217253.0,2020-09-15,1,0,-27.5665,-48.8048
38916,Águas Mornas,4200606.0,2020-09-15,0,0,-27.6963,-48.8243
38929,Antônio Carlos,4201208.0,2020-09-16,1,0,-27.5191,-48.766000000000005
38952,Biguaçu,4202305.0,2020-09-16,11,0,-27.496,-48.6598
39004,Florianópolis,4205407.0,2020-09-16,48,1,-27.5945,-48.5477
39013,Governador Celso Ramos,4206009.0,2020-09-16,0,0,-27.3172,-48.5576
39098,Palhoça,4211900.0,2020-09-16,27,0,-27.6455,-48.6697
39152,Santo Amaro da Imperatriz,4215703.0,2020-09-16,6,0,-27.6852,-48.7813
39168,São José,4216602.0,2020-09-16,102,1,-27.6136,-48.6366
39180,São Pedro de Alcântara,4217253.0,2020-09-16,1,0,-27.5665,-48.8048
39213,Águas Mornas,4200606.0,2020-09-16,0,0,-27.6963,-48.8243
39226,Antônio Carlos,4201208.0,2020-09-17,2,0,-27.5191,-48.766000000000005
39249,Biguaçu,4202305.0,2020-09-17,3,0,-27.496,-48.6598
39301,Florianópolis,4205407.0,2020-09-17,72,2,-27.5945,-48.5477
39310,Governador Celso Ramos,4206009.0,2020-09-17,3,0,-27.3172,-48.5576
39395,Palhoça,4211900.0,2020-09-17,18,1,-27.6455,-48.6697
39449,Santo Amaro da Imperatriz,4215703.0,2020-09-17,-2,0,-27.6852,-48.7813
39465,São José,4216602.0,2020-09-17,35,1,-27.6136,-48.6366
39477,São Pedro de Alcântara,4217253.0,2020-09-17,-5,0,-27.5665,-48.8048
39510,Águas Mornas,4200606.0,2020-09-17,0,0,-27.6963,-48.8243
39523,Antônio Carlos,4201208.0,2020-09-18,0,0,-27.5191,-48.766000000000005
39546,Biguaçu,4202305.0,2020-09-18,6,0,-27.496,-48.6598
39598,Florianópolis,4205407.0,2020-09-18,112,0,-27.5945,-48.5477
39607,Governador Celso Ramos,4206009.0,2020-09-18,1,0,-27.3172,-48.5576
39692,Palhoça,4211900.0,2020-09-18,24,1,-27.6455,-48.6697
39746,Santo Amaro da Imperatriz,4215703.0,2020-09-18,0,1,-27.6852,-48.7813
39762,São José,4216602.0,2020-09-18,50,1,-27.6136,-48.6366
39774,São Pedro de Alcântara,4217253.0,2020-09-18,1,0,-27.5665,-48.8048
39807,Águas Mornas,4200606.0,2020-09-18,1,0,-27.6963,-48.8243
39820,Antônio Carlos,4201208.0,2020-09-19,3,0,-27.5191,-48.766000000000005
39843,Biguaçu,4202305.0,2020-09-19,10,0,-27.496,-48.6598
39895,Florianópolis,4205407.0,2020-09-19,50,0,-27.5945,-48.5477
39904,Governador Celso Ramos,4206009.0,2020-09-19,4,0,-27.3172,-48.5576
39989,Palhoça,4211900.0,2020-09-19,31,0,-27.6455,-48.6697
40043,Santo Amaro da Imperatriz,4215703.0,2020-09-19,2,0,-27.6852,-48.7813
40059,São José,4216602.0,2020-09-19,15,0,-27.6136,-48.6366
40071,São Pedro de Alcântara,4217253.0,2020-09-19,0,0,-27.5665,-48.8048
40104,Águas Mornas,4200606.0,2020-09-19,0,0,-27.6963,-48.8243
40117,Antônio Carlos,4201208.0,2020-09-20,0,0,-27.5191,-48.766000000000005
40140,Biguaçu,4202305.0,2020-09-20,7,0,-27.496,-48.6598
40192,Florianópolis,4205407.0,2020-09-20,21,0,-27.5945,-48.5477
40201,Governador Celso Ramos,4206009.0,2020-09-20,-1,0,-27.3172,-48.5576
40286,Palhoça,4211900.0,2020-09-20,2,0,-27.6455,-48.6697
40340,Santo Amaro da Imperatriz,4215703.0,2020-09-20,1,0,-27.6852,-48.7813
40356,São José,4216602.0,2020-09-20,33,0,-27.6136,-48.6366
40368,São Pedro de Alcântara,4217253.0,2020-09-20,0,0,-27.5665,-48.8048
40401,Águas Mornas,4200606.0,2020-09-20,0,0,-27.6963,-48.8243
40414,Antônio Carlos,4201208.0,2020-09-21,0,0,-27.5191,-48.766000000000005
40437,Biguaçu,4202305.0,2020-09-21,1,0,-27.496,-48.6598
40489,Florianópolis,4205407.0,2020-09-21,51,0,-27.5945,-48.5477
40498,Governador Celso Ramos,4206009.0,2020-09-21,0,0,-27.3172,-48.5576
40583,Palhoça,4211900.0,2020-09-21,11,1,-27.6455,-48.6697
40637,Santo Amaro da Imperatriz,4215703.0,2020-09-21,1,1,-27.6852,-48.7813
40653,São José,4216602.0,2020-09-21,14,0,-27.6136,-48.6366
40665,São Pedro de Alcântara,4217253.0,2020-09-21,7,0,-27.5665,-48.8048
40698,Águas Mornas,4200606.0,2020-09-21,0,0,-27.6963,-48.8243
